"Participant","RT","Face_group"
"35",0.553,"Ingroup"
"35",1.093,"Outgroup"
"35",0.862,"Outgroup"
"35",0.844,"Outgroup"
"35",0.819,"Outgroup"
"35",0.705,"Outgroup"
"35",0.745,"Ingroup"
"35",1.483,"Ingroup"
"35",0.88,"Ingroup"
"35",0.737,"Ingroup"
"35",0.73,"Ingroup"
"35",0.814,"Outgroup"
"35",0.647,"Ingroup"
"35",1.003,"Outgroup"
"35",0.989,"Ingroup"
"35",0.772,"Outgroup"
"35",0.826,"Ingroup"
"35",0.566,"Outgroup"
"35",0.655,"Ingroup"
"35",0.707,"Outgroup"
"35",0.697,"Ingroup"
"35",0.565,"Outgroup"
"35",0.502,"Outgroup"
"35",0.532,"Outgroup"
"35",0.789,"Outgroup"
"35",0.645,"Ingroup"
"35",0.617,"Outgroup"
"35",0.533,"Outgroup"
"35",0.639,"Outgroup"
"35",0.686,"Ingroup"
"35",0.815,"Ingroup"
"35",0.626,"Outgroup"
"35",0.493,"Ingroup"
"35",0.52,"Outgroup"
"35",0.614,"Ingroup"
"35",0.938,"Outgroup"
"35",0.523,"Outgroup"
"35",0.513,"Ingroup"
"35",0.514,"Outgroup"
"35",0.508,"Outgroup"
"35",0.489,"Ingroup"
"35",0.488,"Ingroup"
"35",0.87,"Outgroup"
"35",0.704,"Ingroup"
"35",0.978,"Ingroup"
"35",1.267,"Outgroup"
"36",1.674,"Ingroup"
"36",0.981,"Outgroup"
"36",1.129,"Outgroup"
"36",0.896,"Outgroup"
"36",1.116,"Outgroup"
"36",1.088,"Ingroup"
"36",0.841,"Ingroup"
"36",1.183,"Outgroup"
"36",NA,"Outgroup"
"36",1.201,"Outgroup"
"36",1.092,"Outgroup"
"36",1.306,"Ingroup"
"36",1.414,"Outgroup"
"36",0.81,"Outgroup"
"36",1.053,"Outgroup"
"36",1.413,"Outgroup"
"36",1.018,"Outgroup"
"36",0.873,"Ingroup"
"36",0.787,"Ingroup"
"36",0.957,"Outgroup"
"36",1.193,"Outgroup"
"36",1.565,"Ingroup"
"36",0.855,"Ingroup"
"36",0.757,"Ingroup"
"36",0.67,"Ingroup"
"36",NA,"Ingroup"
"36",1.298,"Ingroup"
"36",1.538,"Outgroup"
"36",0.861,"Ingroup"
"36",0.952,"Outgroup"
"36",0.899,"Outgroup"
"36",1.224,"Ingroup"
"36",1.434,"Outgroup"
"36",0.988,"Ingroup"
"36",0.701,"Ingroup"
"36",0.648,"Ingroup"
"36",NA,"Ingroup"
"36",1.111,"Outgroup"
"36",0.956,"Ingroup"
"36",1.02,"Outgroup"
"36",0.768,"Ingroup"
"36",0.966,"Outgroup"
"36",0.967,"Outgroup"
"36",0.874,"Ingroup"
"36",0.685,"Ingroup"
"36",0.667,"Outgroup"
"36",0.684,"Ingroup"
"36",0.894,"Outgroup"
"36",0.836,"Ingroup"
"36",1.03,"Outgroup"
"36",0.76,"Ingroup"
"36",0.822,"Ingroup"
"36",NA,"Outgroup"
"36",1.259,"Ingroup"
"36",0.748,"Outgroup"
"36",0.899,"Ingroup"
"36",1.158,"Ingroup"
"36",NA,"Ingroup"
"36",NA,"Ingroup"
"36",NA,"Ingroup"
"36",0.866,"Outgroup"
"36",0.989,"Ingroup"
"36",0.932,"Outgroup"
"36",1.184,"Ingroup"
"36",0.841,"Ingroup"
"36",0.964,"Ingroup"
"36",0.743,"Ingroup"
"36",0.83,"Outgroup"
"36",0.818,"Ingroup"
"36",1.133,"Ingroup"
"36",NA,"Ingroup"
"36",0.989,"Ingroup"
"36",0.697,"Ingroup"
"36",0.786,"Outgroup"
"36",NA,"Ingroup"
"36",0.763,"Outgroup"
"36",0.703,"Ingroup"
"36",0.882,"Ingroup"
"36",NA,"Ingroup"
"36",0.983,"Ingroup"
"36",1.218,"Outgroup"
"36",1.176,"Outgroup"
"36",1.046,"Outgroup"
"36",0.974,"Outgroup"
"36",1.173,"Outgroup"
"36",NA,"Outgroup"
"36",1.641,"Ingroup"
"36",0.742,"Outgroup"
"36",NA,"Outgroup"
"36",0.777,"Ingroup"
"36",0.9,"Outgroup"
"36",1.038,"Outgroup"
"36",1.324,"Outgroup"
"36",0.757,"Outgroup"
"36",0.827,"Outgroup"
"36",NA,"Outgroup"
"36",0.645,"Outgroup"
"36",0.903,"Ingroup"
"36",NA,"Ingroup"
"36",1.188,"Outgroup"
"36",1.063,"Outgroup"
"36",0.954,"Ingroup"
"36",1.052,"Ingroup"
"36",0.535,"Outgroup"
"36",0.924,"Outgroup"
"36",1.029,"Ingroup"
"36",NA,"Outgroup"
"36",1.319,"Ingroup"
"36",0.815,"Outgroup"
"36",1.307,"Ingroup"
"36",1.02,"Ingroup"
"36",0.778,"Outgroup"
"36",0.922,"Outgroup"
"36",0.972,"Outgroup"
"36",0.725,"Outgroup"
"36",1.029,"Outgroup"
"36",0.838,"Outgroup"
"36",0.941,"Ingroup"
"36",1.402,"Outgroup"
"36",1.031,"Outgroup"
"36",NA,"Ingroup"
"36",1.449,"Outgroup"
"36",1.133,"Ingroup"
"36",1.056,"Outgroup"
"36",1.276,"Outgroup"
"36",1.077,"Ingroup"
"36",1.237,"Ingroup"
"36",NA,"Ingroup"
"36",0.858,"Ingroup"
"36",1.332,"Ingroup"
"36",1.035,"Ingroup"
"36",0.749,"Outgroup"
"36",1.349,"Ingroup"
"36",1.327,"Ingroup"
"36",NA,"Outgroup"
"36",1.048,"Outgroup"
"36",NA,"Outgroup"
"36",0.919,"Outgroup"
"36",1.067,"Ingroup"
"36",0.884,"Outgroup"
"36",0.71,"Ingroup"
"36",0.599,"Ingroup"
"36",1.035,"Outgroup"
"36",1.141,"Ingroup"
"36",1.408,"Ingroup"
"36",1.031,"Outgroup"
"36",0.823,"Ingroup"
"36",0.86,"Ingroup"
"36",0.695,"Outgroup"
"36",1.049,"Ingroup"
"36",0.794,"Outgroup"
"36",1.258,"Outgroup"
"36",1.183,"Outgroup"
"36",1.166,"Ingroup"
"36",1.485,"Ingroup"
"36",0.928,"Ingroup"
"36",0.976,"Ingroup"
"36",1.37,"Outgroup"
"36",0.872,"Ingroup"
"36",1.143,"Outgroup"
"36",1.425,"Ingroup"
"36",0.946,"Outgroup"
"36",0.654,"Ingroup"
"36",0.617,"Outgroup"
"36",1.276,"Outgroup"
"36",0.718,"Outgroup"
"36",0.972,"Ingroup"
"36",1.252,"Ingroup"
"36",1.122,"Outgroup"
"36",1.002,"Ingroup"
"36",0.916,"Ingroup"
"36",0.775,"Ingroup"
"36",0.991,"Outgroup"
"36",0.721,"Ingroup"
"36",0.8,"Outgroup"
"36",0.876,"Outgroup"
"36",1.093,"Outgroup"
"36",1.185,"Outgroup"
"36",1.502,"Ingroup"
"36",1.216,"Ingroup"
"36",0.871,"Outgroup"
"36",0.905,"Ingroup"
"36",0.652,"Ingroup"
"36",1.003,"Ingroup"
"36",1.524,"Ingroup"
"36",NA,"Outgroup"
"36",1.112,"Outgroup"
"36",NA,"Outgroup"
"36",1.417,"Outgroup"
"36",1.096,"Ingroup"
"36",0.991,"Outgroup"
"36",0.969,"Outgroup"
"36",NA,"Ingroup"
"36",0.997,"Outgroup"
"36",1.07,"Ingroup"
"36",0.977,"Ingroup"
"36",1.022,"Ingroup"
"36",0.886,"Outgroup"
"36",1.532,"Ingroup"
"36",0.712,"Ingroup"
"36",0.88,"Outgroup"
"36",0.961,"Ingroup"
"36",0.747,"Outgroup"
"36",NA,"Outgroup"
"36",0.935,"Ingroup"
"36",0.876,"Ingroup"
"36",1.059,"Ingroup"
"36",NA,"Outgroup"
"36",1.002,"Ingroup"
"36",0.822,"Ingroup"
"36",1.321,"Outgroup"
"36",0.773,"Ingroup"
"36",1.266,"Outgroup"
"36",1.053,"Ingroup"
"36",1.229,"Ingroup"
"36",1.038,"Outgroup"
"36",0.84,"Ingroup"
"36",1.589,"Outgroup"
"36",0.897,"Outgroup"
"36",1.672,"Outgroup"
"36",0.874,"Outgroup"
"36",0.9,"Outgroup"
"36",0.878,"Ingroup"
"36",1.38,"Ingroup"
"36",0.758,"Outgroup"
"36",NA,"Outgroup"
"36",0.806,"Outgroup"
"36",1.046,"Outgroup"
"36",0.895,"Ingroup"
"36",0.983,"Outgroup"
"36",1.154,"Ingroup"
"36",0.84,"Ingroup"
"36",0.964,"Outgroup"
"36",0.833,"Ingroup"
"36",0.931,"Outgroup"
"36",0.737,"Ingroup"
"36",NA,"Ingroup"
"36",1.089,"Outgroup"
"36",1.016,"Outgroup"
"36",0.799,"Ingroup"
"36",1.038,"Ingroup"
"36",0.966,"Ingroup"
"36",0.727,"Ingroup"
"36",1.068,"Outgroup"
"36",0.913,"Outgroup"
"36",1.011,"Outgroup"
"36",0.943,"Ingroup"
"36",1.086,"Ingroup"
"36",0.849,"Ingroup"
"36",1.076,"Ingroup"
"36",1.338,"Ingroup"
"36",0.706,"Ingroup"
"36",0.873,"Ingroup"
"36",0.754,"Outgroup"
"36",NA,"Ingroup"
"36",NA,"Outgroup"
"36",0.968,"Outgroup"
"36",1.279,"Outgroup"
"36",0.682,"Outgroup"
"36",NA,"Outgroup"
"36",1.098,"Outgroup"
"36",NA,"Outgroup"
"36",1.179,"Ingroup"
"36",0.988,"Ingroup"
"36",NA,"Ingroup"
"36",0.841,"Outgroup"
"36",0.948,"Ingroup"
"36",0.945,"Outgroup"
"36",1.16,"Ingroup"
"36",1.001,"Ingroup"
"36",0.954,"Ingroup"
"36",0.893,"Ingroup"
"36",1.423,"Outgroup"
"36",1.373,"Ingroup"
"36",1.102,"Outgroup"
"36",1.06,"Outgroup"
"36",0.898,"Outgroup"
"36",0.967,"Ingroup"
"36",0.984,"Outgroup"
"36",0.95,"Outgroup"
"36",0.997,"Ingroup"
"36",1.337,"Outgroup"
"36",0.846,"Outgroup"
"36",NA,"Ingroup"
"36",1.337,"Outgroup"
"36",0.972,"Outgroup"
"36",1.461,"Outgroup"
"36",1.025,"Ingroup"
"36",1.431,"Outgroup"
"36",0.871,"Outgroup"
"36",1.079,"Outgroup"
"36",NA,"Ingroup"
"36",0.92,"Outgroup"
"36",NA,"Outgroup"
"36",0.768,"Outgroup"
"36",1.2,"Outgroup"
"36",0.931,"Outgroup"
"36",NA,"Outgroup"
"36",0.83,"Ingroup"
"36",1.037,"Outgroup"
"36",0.92,"Ingroup"
"36",0.801,"Ingroup"
"36",0.838,"Ingroup"
"36",0.964,"Outgroup"
"36",1.089,"Outgroup"
"36",0.843,"Ingroup"
"36",0.678,"Ingroup"
"36",0.779,"Ingroup"
"36",0.725,"Ingroup"
"36",0.887,"Ingroup"
"36",0.967,"Outgroup"
"36",1.538,"Outgroup"
"36",1.044,"Ingroup"
"36",0.787,"Ingroup"
"36",1.009,"Ingroup"
"36",1.384,"Ingroup"
"36",0.921,"Outgroup"
"36",1.225,"Outgroup"
"36",NA,"Ingroup"
"36",NA,"Ingroup"
"36",1.306,"Outgroup"
"36",1.343,"Outgroup"
"36",0.864,"Outgroup"
"36",0.755,"Outgroup"
"36",NA,"Outgroup"
"36",0.865,"Outgroup"
"36",0.848,"Ingroup"
"36",1.535,"Outgroup"
"36",0.766,"Ingroup"
"36",NA,"Outgroup"
"36",1.197,"Outgroup"
"36",0.771,"Outgroup"
"36",0.743,"Ingroup"
"36",0.972,"Ingroup"
"36",NA,"Ingroup"
"36",0.846,"Ingroup"
"36",1.169,"Outgroup"
"36",0.978,"Outgroup"
"36",1.257,"Outgroup"
"36",0.909,"Outgroup"
"36",0.646,"Outgroup"
"36",0.813,"Ingroup"
"36",0.845,"Outgroup"
"36",NA,"Ingroup"
"36",0.884,"Outgroup"
"36",NA,"Outgroup"
"36",1.491,"Ingroup"
"36",1.082,"Ingroup"
"36",0.815,"Ingroup"
"36",0.926,"Ingroup"
"36",NA,"Ingroup"
"36",1.491,"Outgroup"
"36",1.035,"Outgroup"
"36",0.594,"Outgroup"
"36",0.896,"Outgroup"
"36",0.719,"Ingroup"
"36",1.27,"Outgroup"
"36",1.567,"Ingroup"
"36",0.948,"Ingroup"
"36",0.841,"Ingroup"
"36",0.795,"Ingroup"
"36",1.295,"Outgroup"
"36",0.893,"Ingroup"
"36",1.184,"Outgroup"
"36",0.83,"Outgroup"
"36",1.007,"Outgroup"
"36",0.973,"Outgroup"
"36",NA,"Ingroup"
"36",0.759,"Ingroup"
"36",1.016,"Ingroup"
"36",0.778,"Ingroup"
"36",0.705,"Outgroup"
"36",0.929,"Ingroup"
"36",1.015,"Outgroup"
"36",1.488,"Outgroup"
"36",0.682,"Ingroup"
"36",0.656,"Outgroup"
"36",0.952,"Ingroup"
"36",NA,"Ingroup"
"36",NA,"Outgroup"
"36",1.287,"Ingroup"
"36",0.867,"Ingroup"
"36",0.66,"Ingroup"
"36",1.22,"Ingroup"
"36",0.923,"Ingroup"
"36",0.622,"Outgroup"
"36",1.004,"Outgroup"
"36",0.908,"Outgroup"
"36",NA,"Outgroup"
"36",0.992,"Outgroup"
"36",0.93,"Outgroup"
"36",NA,"Outgroup"
"36",0.933,"Outgroup"
"36",0.639,"Ingroup"
"36",0.572,"Ingroup"
"36",0.85,"Ingroup"
"36",NA,"Ingroup"
"36",1.094,"Outgroup"
"36",NA,"Ingroup"
"36",0.911,"Outgroup"
"36",0.775,"Outgroup"
"36",1.014,"Ingroup"
"36",1.233,"Ingroup"
"36",0.814,"Ingroup"
"36",0.782,"Outgroup"
"36",0.934,"Ingroup"
"36",0.828,"Outgroup"
"36",1.23,"Outgroup"
"36",0.741,"Outgroup"
"36",0.692,"Outgroup"
"36",0.902,"Outgroup"
"36",0.561,"Outgroup"
"36",0.876,"Ingroup"
"36",0.741,"Outgroup"
"36",NA,"Outgroup"
"36",1.593,"Outgroup"
"36",1.012,"Outgroup"
"36",0.744,"Ingroup"
"36",1.032,"Ingroup"
"36",0.745,"Ingroup"
"36",1.374,"Ingroup"
"36",0.716,"Ingroup"
"36",0.678,"Outgroup"
"36",0.846,"Outgroup"
"36",0.851,"Outgroup"
"36",0.802,"Ingroup"
"36",0.873,"Outgroup"
"36",NA,"Outgroup"
"36",0.917,"Ingroup"
"36",1.035,"Ingroup"
"36",0.803,"Ingroup"
"36",1.411,"Ingroup"
"36",0.576,"Outgroup"
"36",0.87,"Ingroup"
"36",0.813,"Outgroup"
"36",0.637,"Ingroup"
"36",0.966,"Outgroup"
"36",0.59,"Ingroup"
"36",0.711,"Outgroup"
"36",1.469,"Ingroup"
"36",1.279,"Outgroup"
"36",NA,"Outgroup"
"36",0.992,"Outgroup"
"36",1.016,"Outgroup"
"36",0.892,"Ingroup"
"36",0.705,"Ingroup"
"36",0.813,"Ingroup"
"36",0.891,"Ingroup"
"36",1.237,"Outgroup"
"36",1.13,"Outgroup"
"36",0.899,"Outgroup"
"36",1.525,"Outgroup"
"36",0.938,"Outgroup"
"36",0.921,"Outgroup"
"36",1.136,"Ingroup"
"36",0.898,"Ingroup"
"36",0.763,"Ingroup"
"36",0.925,"Ingroup"
"36",0.913,"Ingroup"
"36",1.414,"Ingroup"
"36",0.862,"Ingroup"
"36",1.156,"Ingroup"
"36",1.287,"Ingroup"
"36",0.626,"Ingroup"
"36",1.171,"Ingroup"
"36",1.129,"Outgroup"
"36",0.815,"Outgroup"
"36",0.779,"Ingroup"
"36",1.262,"Outgroup"
"36",1.079,"Outgroup"
"36",0.849,"Ingroup"
"36",0.93,"Outgroup"
"36",1.009,"Outgroup"
"36",0.907,"Ingroup"
"36",0.683,"Ingroup"
"36",0.735,"Ingroup"
"36",0.519,"Ingroup"
"36",0.787,"Outgroup"
"36",1.048,"Outgroup"
"36",0.998,"Ingroup"
"36",0.719,"Ingroup"
"36",1.659,"Outgroup"
"36",0.836,"Ingroup"
"36",1.225,"Ingroup"
"36",0.848,"Ingroup"
"36",0.974,"Outgroup"
"36",0.706,"Outgroup"
"36",0.966,"Ingroup"
"36",1.173,"Ingroup"
"36",1.043,"Outgroup"
"36",1.072,"Outgroup"
"36",0.894,"Outgroup"
"36",1.59,"Outgroup"
"36",0.987,"Outgroup"
"36",1.226,"Ingroup"
"36",1.212,"Outgroup"
"36",0.943,"Ingroup"
"36",0.773,"Ingroup"
"36",0.89,"Outgroup"
"36",0.687,"Outgroup"
"36",1.083,"Outgroup"
"36",0.824,"Ingroup"
"36",0.674,"Outgroup"
"36",1.288,"Outgroup"
"36",1.262,"Outgroup"
"36",1.194,"Ingroup"
"36",NA,"Ingroup"
"36",0.561,"Ingroup"
"36",0.842,"Ingroup"
"36",0.948,"Ingroup"
"36",0.717,"Outgroup"
"36",0.815,"Outgroup"
"36",0.948,"Outgroup"
"36",1.003,"Ingroup"
"36",NA,"Outgroup"
"36",1.246,"Outgroup"
"36",0.983,"Outgroup"
"36",1.059,"Outgroup"
"36",NA,"Outgroup"
"36",1.087,"Outgroup"
"36",NA,"Outgroup"
"36",1.084,"Outgroup"
"36",0.971,"Outgroup"
"36",0.85,"Ingroup"
"36",1.119,"Ingroup"
"36",0.972,"Ingroup"
"36",0.706,"Ingroup"
"36",0.885,"Outgroup"
"36",0.765,"Ingroup"
"36",0.87,"Ingroup"
"36",1.017,"Outgroup"
"36",0.767,"Ingroup"
"36",1.017,"Outgroup"
"36",NA,"Ingroup"
"36",0.907,"Outgroup"
"36",0.668,"Ingroup"
"36",0.873,"Outgroup"
"36",0.804,"Outgroup"
"36",0.767,"Outgroup"
"36",0.799,"Ingroup"
"36",1.023,"Outgroup"
"36",NA,"Ingroup"
"36",0.985,"Outgroup"
"36",1.089,"Outgroup"
"36",0.848,"Ingroup"
"36",0.879,"Outgroup"
"36",0.871,"Ingroup"
"36",0.79,"Ingroup"
"36",0.833,"Outgroup"
"36",0.893,"Outgroup"
"36",0.893,"Outgroup"
"36",1.154,"Ingroup"
"36",1.102,"Ingroup"
"36",0.907,"Ingroup"
"36",0.923,"Ingroup"
"36",0.91,"Ingroup"
"36",0.834,"Ingroup"
"36",0.916,"Ingroup"
"36",1.062,"Ingroup"
"36",0.87,"Ingroup"
"36",NA,"Ingroup"
"36",0.795,"Ingroup"
"36",1.05,"Ingroup"
"36",0.918,"Outgroup"
"36",1.653,"Outgroup"
"36",0.712,"Ingroup"
"36",NA,"Ingroup"
"36",1.258,"Outgroup"
"36",0.821,"Outgroup"
"36",1.621,"Outgroup"
"36",0.669,"Ingroup"
"36",0.737,"Ingroup"
"36",0.796,"Ingroup"
"36",0.809,"Ingroup"
"36",1.38,"Ingroup"
"36",1.623,"Outgroup"
"37",1.458,"Ingroup"
"37",1.344,"Ingroup"
"37",1.324,"Ingroup"
"37",1.111,"Ingroup"
"37",0.999,"Ingroup"
"37",0.817,"Outgroup"
"37",1.133,"Ingroup"
"37",0.658,"Outgroup"
"37",1.14,"Outgroup"
"37",0.628,"Ingroup"
"37",0.745,"Ingroup"
"37",0.774,"Outgroup"
"37",1.276,"Outgroup"
"37",0.627,"Ingroup"
"37",NA,"Ingroup"
"37",1.288,"Outgroup"
"37",1.251,"Outgroup"
"37",0.824,"Outgroup"
"37",0.492,"Ingroup"
"37",1.419,"Outgroup"
"37",0.702,"Outgroup"
"37",0.792,"Outgroup"
"37",0.477,"Ingroup"
"37",0.504,"Outgroup"
"37",NA,"Ingroup"
"37",1.179,"Ingroup"
"37",0.989,"Outgroup"
"37",0.806,"Outgroup"
"37",1.167,"Outgroup"
"37",NA,"Ingroup"
"37",1.112,"Ingroup"
"37",1,"Ingroup"
"37",0.919,"Ingroup"
"37",0.448,"Ingroup"
"37",0.92,"Outgroup"
"37",0.991,"Outgroup"
"37",0.953,"Outgroup"
"37",0.956,"Ingroup"
"37",1.172,"Outgroup"
"37",1.294,"Ingroup"
"37",0.463,"Outgroup"
"37",0.82,"Outgroup"
"37",0.949,"Outgroup"
"37",0.861,"Ingroup"
"37",1.058,"Ingroup"
"37",1.159,"Ingroup"
"37",0.989,"Ingroup"
"37",1.062,"Ingroup"
"37",0.883,"Ingroup"
"37",0.833,"Ingroup"
"37",0.853,"Ingroup"
"37",0.51,"Outgroup"
"37",0.464,"Ingroup"
"37",1.34,"Outgroup"
"37",1.168,"Outgroup"
"37",0.925,"Outgroup"
"37",1.056,"Outgroup"
"37",0.987,"Outgroup"
"37",0.743,"Ingroup"
"37",0.809,"Outgroup"
"37",1.136,"Ingroup"
"37",0.454,"Outgroup"
"37",0.977,"Outgroup"
"37",0.693,"Ingroup"
"37",1.472,"Outgroup"
"37",0.821,"Outgroup"
"37",1.105,"Outgroup"
"37",0.795,"Outgroup"
"37",0.744,"Ingroup"
"37",1.24,"Ingroup"
"37",0.831,"Outgroup"
"37",0.936,"Ingroup"
"37",0.83,"Outgroup"
"37",NA,"Outgroup"
"37",0.84,"Ingroup"
"37",1.292,"Outgroup"
"37",0.475,"Ingroup"
"37",0.672,"Outgroup"
"37",0.524,"Outgroup"
"37",0.796,"Ingroup"
"37",1.101,"Ingroup"
"37",1.039,"Outgroup"
"37",0.598,"Outgroup"
"37",NA,"Ingroup"
"37",0.871,"Outgroup"
"37",0.637,"Ingroup"
"37",1.228,"Outgroup"
"37",1.106,"Outgroup"
"37",NA,"Outgroup"
"37",1.09,"Ingroup"
"37",1.048,"Ingroup"
"37",1.265,"Outgroup"
"37",0.984,"Ingroup"
"37",0.639,"Outgroup"
"37",0.64,"Ingroup"
"37",1.276,"Outgroup"
"37",0.756,"Ingroup"
"37",0.756,"Ingroup"
"37",0.903,"Outgroup"
"37",0.803,"Outgroup"
"37",1.147,"Outgroup"
"37",0.638,"Ingroup"
"37",0.753,"Ingroup"
"37",1.097,"Ingroup"
"37",0.531,"Outgroup"
"37",0.501,"Outgroup"
"37",0.906,"Ingroup"
"37",0.975,"Ingroup"
"37",0.786,"Ingroup"
"37",0.87,"Ingroup"
"37",1.006,"Ingroup"
"37",1.107,"Ingroup"
"37",0.432,"Ingroup"
"37",0.964,"Ingroup"
"37",0.99,"Ingroup"
"37",1.039,"Ingroup"
"37",0.517,"Outgroup"
"37",0.52,"Outgroup"
"37",0.501,"Ingroup"
"37",NA,"Outgroup"
"37",1.538,"Ingroup"
"37",1.383,"Outgroup"
"37",0.841,"Ingroup"
"37",1.357,"Ingroup"
"37",NA,"Outgroup"
"37",NA,"Ingroup"
"37",0.938,"Outgroup"
"37",0.545,"Ingroup"
"37",0.621,"Outgroup"
"37",0.953,"Outgroup"
"37",0.659,"Ingroup"
"37",1.256,"Outgroup"
"37",0.743,"Outgroup"
"37",1.378,"Ingroup"
"37",NA,"Outgroup"
"37",1.312,"Outgroup"
"37",1.214,"Outgroup"
"37",0.88,"Ingroup"
"37",0.905,"Outgroup"
"37",0.986,"Outgroup"
"37",0.748,"Outgroup"
"37",NA,"Outgroup"
"37",0.858,"Outgroup"
"37",0.773,"Outgroup"
"37",0.937,"Ingroup"
"37",0.731,"Ingroup"
"37",0.949,"Outgroup"
"37",0.691,"Outgroup"
"37",0.676,"Ingroup"
"37",0.83,"Ingroup"
"37",0.918,"Ingroup"
"37",0.841,"Ingroup"
"37",1.051,"Ingroup"
"37",1.167,"Ingroup"
"37",0.651,"Outgroup"
"37",0.902,"Outgroup"
"37",0.566,"Outgroup"
"37",0.584,"Ingroup"
"37",NA,"Outgroup"
"37",0.629,"Outgroup"
"37",0.604,"Outgroup"
"37",NA,"Ingroup"
"37",0.793,"Outgroup"
"37",0.696,"Ingroup"
"37",1.435,"Ingroup"
"37",0.715,"Outgroup"
"37",0.861,"Outgroup"
"37",1.03,"Ingroup"
"37",0.985,"Ingroup"
"37",1.329,"Ingroup"
"37",0.929,"Outgroup"
"37",1.081,"Ingroup"
"37",0.869,"Ingroup"
"37",1.581,"Outgroup"
"37",0.912,"Outgroup"
"37",0.735,"Ingroup"
"37",1.039,"Outgroup"
"37",1.371,"Outgroup"
"37",0.599,"Outgroup"
"37",1.086,"Outgroup"
"37",0.81,"Ingroup"
"37",NA,"Ingroup"
"37",0.688,"Ingroup"
"37",NA,"Outgroup"
"37",1.071,"Outgroup"
"37",0.691,"Ingroup"
"37",0.765,"Ingroup"
"37",0.702,"Outgroup"
"37",1.27,"Outgroup"
"37",0.636,"Ingroup"
"37",0.61,"Ingroup"
"37",0.529,"Ingroup"
"37",0.643,"Ingroup"
"37",0.496,"Ingroup"
"37",1.135,"Ingroup"
"37",0.929,"Outgroup"
"37",1.1,"Outgroup"
"37",0.591,"Ingroup"
"37",0.709,"Outgroup"
"37",0.877,"Ingroup"
"37",1.132,"Outgroup"
"37",0.765,"Outgroup"
"37",0.962,"Ingroup"
"37",0.653,"Outgroup"
"37",1.395,"Ingroup"
"37",1.063,"Ingroup"
"37",1.228,"Outgroup"
"37",0.971,"Ingroup"
"37",0.589,"Outgroup"
"37",0.758,"Ingroup"
"37",0.572,"Outgroup"
"37",1.156,"Ingroup"
"37",0.623,"Ingroup"
"37",0.595,"Outgroup"
"37",0.89,"Outgroup"
"37",0.642,"Ingroup"
"37",1.074,"Ingroup"
"37",0.7,"Outgroup"
"37",0.734,"Outgroup"
"37",0.879,"Outgroup"
"37",NA,"Outgroup"
"37",0.677,"Outgroup"
"37",1.022,"Ingroup"
"37",0.908,"Outgroup"
"37",1.103,"Ingroup"
"37",0.534,"Ingroup"
"37",0.959,"Ingroup"
"37",0.793,"Outgroup"
"37",0.87,"Ingroup"
"37",0.848,"Ingroup"
"37",0.563,"Ingroup"
"37",1.321,"Outgroup"
"37",0.504,"Outgroup"
"37",1.27,"Ingroup"
"37",0.522,"Outgroup"
"37",0.855,"Outgroup"
"37",0.863,"Outgroup"
"37",0.618,"Ingroup"
"37",0.772,"Ingroup"
"37",0.755,"Outgroup"
"37",0.776,"Outgroup"
"37",0.788,"Ingroup"
"37",1.009,"Ingroup"
"37",0.825,"Ingroup"
"37",1.335,"Outgroup"
"37",0.618,"Ingroup"
"37",0.482,"Outgroup"
"37",0.757,"Ingroup"
"37",0.711,"Ingroup"
"37",0.807,"Outgroup"
"37",0.734,"Outgroup"
"37",1.052,"Outgroup"
"37",1.099,"Ingroup"
"37",0.552,"Ingroup"
"37",0.743,"Ingroup"
"37",1.262,"Ingroup"
"37",0.843,"Ingroup"
"37",0.585,"Ingroup"
"37",0.659,"Outgroup"
"37",NA,"Outgroup"
"37",NA,"Outgroup"
"37",0.638,"Outgroup"
"37",0.728,"Ingroup"
"37",0.427,"Outgroup"
"37",0.784,"Ingroup"
"37",1.113,"Ingroup"
"37",0.471,"Ingroup"
"37",0.634,"Ingroup"
"37",0.507,"Outgroup"
"37",0.549,"Outgroup"
"37",0.404,"Ingroup"
"37",0.576,"Outgroup"
"37",1.137,"Outgroup"
"37",0.801,"Outgroup"
"37",1.022,"Outgroup"
"37",0.613,"Outgroup"
"37",0.458,"Ingroup"
"37",0.509,"Outgroup"
"37",1.191,"Outgroup"
"37",0.497,"Outgroup"
"37",0.653,"Outgroup"
"37",0.53,"Outgroup"
"37",0.957,"Ingroup"
"37",0.768,"Outgroup"
"37",0.484,"Ingroup"
"37",0.764,"Outgroup"
"37",0.749,"Ingroup"
"37",0.557,"Ingroup"
"37",0.793,"Outgroup"
"37",0.909,"Outgroup"
"37",1.196,"Outgroup"
"37",0.761,"Ingroup"
"37",1.281,"Ingroup"
"37",0.783,"Outgroup"
"37",0.826,"Outgroup"
"37",0.913,"Outgroup"
"37",0.848,"Ingroup"
"37",1.116,"Outgroup"
"37",0.673,"Outgroup"
"37",0.732,"Ingroup"
"37",0.573,"Ingroup"
"37",1.185,"Outgroup"
"37",0.954,"Ingroup"
"37",0.644,"Ingroup"
"37",0.526,"Ingroup"
"37",0.485,"Outgroup"
"37",0.734,"Ingroup"
"37",0.666,"Ingroup"
"37",0.862,"Outgroup"
"37",0.839,"Outgroup"
"37",0.73,"Outgroup"
"37",0.602,"Ingroup"
"37",0.48,"Ingroup"
"37",0.638,"Outgroup"
"37",0.915,"Outgroup"
